MONTH,STATUS,STORE,CITY,ZONE MAPPING,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,EBITDA %,GM %,MONTH_SORT
2024-01-01,Inactive,"Nixon, Campbell and Kramer",Bangalore,West,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,7114,2292578.02,416833.81,1998931.05,594318.54,1269052.25,-35351.72,26469.06,-1.768531235732218,63.48654447085605,2024-01-01
2024-01-01,Inactive,Pace Inc,Mumbai,South,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,9414,3634548.32,889217.84,2828297.29,939974.27,1823465.17,466675.94,21890.63,16.500243508701306,64.47218884829465,2024-01-01
2024-01-01,Inactive,Paul Ltd,Pune,West,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,14127,5539265.61,1058902.4,4589657.74,2007102.51,2496251.73,1265119.68,14989.91,27.564575653957146,54.388624847655855,2024-01-01
2024-01-01,Inactive,Perez and Sons,Ahmedabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,14647,5585884.7,1139882.18,4492393.4,2041384.79,2347867.03,850764.62,10526.1,18.937892215761867,52.2631662222636,2024-01-01
2024-01-01,Inactive,Perkins-Williams,Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,9674,4696284.79,769529.02,4012225.04,1176390.14,2762626.99,1374342.04,18996.47,34.253862290835016,68.85523524871876,2024-01-01
2024-01-01,Inactive,"Perry, Allen and Figueroa",Ahmedabad,West,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,7216,3281327.92,716453.2,2688756.95,998520.85,1572255.01,300434.42,12367.08,11.173729183666078,58.47516303026199,2024-01-01
2024-01-01,Inactive,"Price, Blevins and Kim",Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,14570,6765697.92,1365063.41,5505983.64,1756495.56,3667329.8,2350484.37,24410.32,42.6896359248899,66.60626038474753,2024-01-01
2024-01-01,Inactive,Ramos-Martin,Ahmedabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,7804,3479969.32,854797.46,2734306.33,1180892.5,1451140.55,229924.26,26162.41,8.408869828421894,53.0716157907589,2024-01-01
2024-01-01,Inactive,"Reyes, Dunn and Goodman",Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,12851,6074491.84,1038237.17,5118312.17,1963075.34,3018530.81,1526325.66,17069.46,29.820878627651194,58.97512128495281,2024-01-01
2024-01-01,Inactive,Richards Inc,Mumbai,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,14416,4597164.71,821111.36,3894766.03,1662463.81,2107139.14,798324.26,27340.63,20.497361172681277,54.10181571291973,2024-01-01
2024-01-01,Inactive,Rivers Ltd,Mumbai,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,9758,3298544.02,749082.19,2637803.96,1173115.11,1381730.84,108332.83,21168.21,4.106932571289339,52.38186237312345,2024-01-01
2024-01-01,Inactive,Robbins PLC,Ahmedabad,South,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,12682,4132761.0,852891.04,3371883.27,1245173.77,2005667.32,712380.72,27849.38,21.12708723751282,59.48211012654659,2024-01-01
2024-01-01,Inactive,Robinson-Daniels,Bangalore,North,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,14660,5772794.23,884786.6,5001906.97,1964494.89,2953523.89,1503467.93,12741.25,30.057894699309053,59.047957263387495,2024-01-01
2024-01-01,Inactive,"Robles, Contreras and Rojas",Bangalore,West,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,12423,4758395.79,834529.63,4033570.01,1431028.49,2513678.43,1082298.27,23288.48,26.832266883102896,62.31894881626216,2024-01-01
2024-01-01,Inactive,"Rodriguez, Montoya and Phillips",Hyderabad,West,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,11142,5320428.23,1313831.38,4145861.53,1539481.55,2494223.26,1135152.86,24844.45,27.38038527784598,60.16175991290284,2024-01-01
2024-01-01,Inactive,Rogers-Duffy,Mumbai,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,7214,3572200.34,822642.97,2861205.78,1280540.77,1464941.66,48109.15,16542.52,1.6814292189777418,51.20015030865763,2024-01-01
2024-01-01,Inactive,Rose and Sons,Ahmedabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,14454,6353334.03,1160801.43,5293367.23,2403591.16,2825687.41,1546415.65,14291.25,29.21421437068895,53.38166212964597,2024-01-01
2024-01-01,Inactive,"Russell, Ortiz and Cole",Hyderabad,South,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,9023,4464146.05,1135096.89,3444742.17,1192081.24,2174554.42,772127.75,22889.05,22.414674651833234,63.126768642890916,2024-01-01
2024-01-01,Inactive,Sanchez and Sons,Mumbai,South,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,13338,4058883.16,841087.29,3285508.7,997258.11,2203098.58,711948.97,29064.54,21.66936797336741,67.05502195139522,2024-01-01
2024-01-01,Inactive,Sanders Ltd,Hyderabad,North,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,14562,5408785.76,1340187.54,4148258.1,1787692.6,2298861.04,867396.03,10539.7,20.909885766268978,55.41750258982198,2024-01-01
2024-01-01,Inactive,Scott LLC,Pune,West,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,7344,3018580.51,719022.09,2337981.11,781081.96,1466867.87,81218.42,15744.42,3.473869812404087,62.740792204262085,2024-01-01
2024-01-01,Inactive,Scott and Sons,Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,14788,6808781.34,1128930.88,5803687.32,2768582.12,2949621.06,1552420.9,29196.53,26.74887212910705,50.82322491488049,2024-01-01
2024-01-01,Inactive,"Scott, Taylor and Dean",Ahmedabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,12700,6135301.39,1635033.35,4581983.84,1387230.88,3119878.63,1735148.36,12211.73,37.86893233564962,68.09012731044464,2024-01-01
2024-01-01,Inactive,Scott-Bell,Mumbai,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,11338,5183979.18,1029437.0,4249246.2,1570824.76,2620845.39,1438188.07,16649.99,33.845722330704206,61.67788983373098,2024-01-01
2024-01-01,Inactive,Serrano-Yang,Bangalore,East,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,9959,4462669.8,1181451.21,3363091.29,1320761.62,1929652.72,607137.53,11208.61,18.052960138349384,57.37735177566351,2024-01-01
2024-01-01,Inactive,"Smith, Duffy and White",Mumbai,North,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,11014,3733526.08,1062851.9,2714693.11,904124.59,1708951.88,430370.51,25707.82,15.853376148289557,62.951936397702056,2024-01-01
2024-01-01,Inactive,Smith-Bradley,Hyderabad,West,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,12681,3836835.47,1082084.32,2868685.86,1170547.72,1600536.73,327633.02,12769.95,11.421014220079156,55.79337745960097,2024-01-01
2024-01-01,Inactive,Smith-Carpenter,Pune,South,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,10081,4725719.89,1297082.2,3514459.65,1349512.69,2097811.26,775932.77,28959.72,22.078295023247744,59.6908620077627,2024-01-01
2024-01-01,Inactive,Smith-Owen,Bangalore,North,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,11053,5068891.77,1200339.41,3963972.09,1400997.19,2471467.09,1163035.46,22243.0,29.340152594263095,62.34824650342077,2024-01-01
2024-01-01,Inactive,Smith-Smith,Pune,South,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,11899,4657889.26,802524.6,3931434.66,1710222.93,2133062.6,793549.58,10614.54,20.18473276623145,54.25659547906616,2024-01-01
2024-01-01,Inactive,Smith-Taylor,Mumbai,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,14978,7471638.14,1942867.95,5625338.23,1924863.11,3621343.78,2062617.15,25151.83,36.66654458215572,64.3755740888135,2024-01-01
2024-01-01,Inactive,Stafford-Walker,Pune,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,14964,4535216.17,1152855.65,3489367.65,1441308.26,1899829.55,551362.27,28909.01,15.801208852268692,54.44624185703103,2024-01-01
2024-01-01,Inactive,Stewart-Young,Hyderabad,West,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,14327,5987494.82,1440427.09,4629309.2,1959456.76,2578428.01,1218609.15,25995.72,26.323779582491486,55.69790002361474,2024-01-01
2024-01-01,Inactive,"Taylor, Weiss and Rodgers",Pune,East,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,14326,5383199.55,1176498.44,4296415.95,1266619.08,2923246.04,1498733.71,28375.01,34.88334759580249,68.03917670029132,2024-01-01
2024-01-01,Inactive,Thomas LLC,Hyderabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,8969,3488829.24,903120.0,2687612.84,1155072.19,1408141.26,21893.11,21810.71,0.81459314653371,52.39375400513416,2024-01-01
2024-01-01,Inactive,"Thomas, Dean and Kelley",Pune,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,8046,3009542.68,756404.47,2362589.34,1100582.85,1197427.24,-264345.12,24678.81,-11.188788314773317,50.68283428384554,2024-01-01
2024-01-01,Inactive,Todd Inc,Bangalore,East,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,9722,3539786.8,757238.13,2838981.23,1100975.0,1682391.18,310083.18,21144.95,10.922339912758071,59.2603840498093,2024-01-01
2024-01-01,Inactive,"Tran, Scott and Harrison",Ahmedabad,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,10051,3673285.31,741937.84,3013117.5,1067216.91,1880451.79,591681.13,28484.79,19.636842240636152,62.408843664410696,2024-01-01
2024-01-01,Inactive,"Walker, Castillo and Powers",Ahmedabad,West,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,11965,3938143.56,933278.35,3078869.95,986235.61,2020196.51,682475.61,16693.99,22.166431875435336,65.61486983235521,2024-01-01
2024-01-01,Inactive,Walker-Mosley,Hyderabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,11435,4396053.64,1177085.51,3291823.97,1442382.76,1767355.76,440518.76,24480.58,13.382208891321731,53.68925483582282,2024-01-01
2024-01-01,Inactive,"Wallace, Carr and Smith",Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,9817,4256172.08,1113967.93,3224946.91,1076239.95,2050901.17,660277.44,10545.35,20.474056113996614,63.5948816286095,2024-01-01
2024-01-01,Inactive,Walter PLC,Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,11435,5478311.95,935452.6,4632727.68,2250722.87,2260610.54,784970.6,21069.8,16.944026375407415,48.796534053993874,2024-01-01
2024-01-01,Inactive,"Wheeler, Moses and Wilson",Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,14608,6019171.24,1086952.48,4988117.0,1763529.87,3135193.83,1771822.05,20870.72,35.52085987558031,62.85325364260702,2024-01-01
2024-01-01,Inactive,Wilkins-Dean,Mumbai,South,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,14937,7334361.43,1312500.46,6106393.44,2020549.6,4019268.94,2667861.16,14846.51,43.689637528498324,65.82066778848105,2024-01-01
2024-01-01,Inactive,Williams Group,Hyderabad,South,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,11480,5127079.78,1352921.51,3896898.17,1285220.2,2492781.09,1165267.82,22105.43,29.902444692312812,63.968340491689055,2024-01-01
2024-01-01,Inactive,Williams Ltd,Mumbai,South,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,13640,6417108.77,1200659.95,5282952.74,1757645.13,3427137.76,2114240.8,24303.37,40.02005893393625,64.87163388858936,2024-01-01
2024-01-01,Inactive,"Wolf, Quinn and Johnson",Ahmedabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,9028,4217175.08,1141488.85,3149689.41,1328564.75,1671390.53,342321.38,17594.1,10.868417022743838,53.06524905895403,2024-01-01
2024-01-01,Inactive,"Wood, Martinez and Beck",Hyderabad,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,14481,5478419.5,1270096.31,4302513.74,1456677.24,2771246.61,1358580.64,18213.07,31.576439311963707,64.40994212838935,2024-01-01
2024-01-01,Inactive,"Wood, Vasquez and Garcia",Ahmedabad,South,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,8217,2841966.53,604671.28,2298425.58,921695.52,1240718.02,-85612.66,23533.38,-3.7248393311042074,53.98121352269322,2024-01-01
2024-01-01,Inactive,Young Ltd,Ahmedabad,South,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,13711,5575823.32,1178615.0,4540725.81,2021465.48,2385187.42,1034167.17,14729.93,22.775371455428186,52.52877006462542,2024-01-01
2024-02-01,Active,Adams LLC,Ahmedabad,South,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,10508,3417076.85,975454.57,2545862.26,1106893.37,1294872.31,-191137.84,20968.02,-7.507784022848119,50.86183688507956,2024-02-01
2024-02-01,Active,"Aguilar, Becker and Hernandez",Pune,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,10502,3806376.3,727270.41,3190390.8,1381802.12,1740862.85,345649.03,28946.76,10.83406553203451,54.565818394411124,2024-02-01
2024-02-01,Active,Aguirre-Goodman,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,13290,4816027.75,907373.99,4036270.42,1190512.32,2743035.48,1239594.72,10113.32,30.71138925325028,67.95965568630062,2024-02-01
2024-02-01,Active,"Allen, Torres and Williams",Bangalore,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,9186,4169667.83,1039970.15,3219901.59,1467610.49,1642526.71,388804.86,20225.5,12.0750541323221,51.01170529873244,2024-02-01
2024-02-01,Active,Arroyo-Turner,Pune,South,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,7600,3385313.82,900649.28,2571911.45,974222.28,1517949.39,255787.41,20206.15,9.945420554817312,59.02028197743744,2024-02-01
2024-02-01,Active,Ayers Group,Bangalore,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,7540,3371110.48,962486.69,2493588.48,872423.87,1536851.05,94016.25,15981.77,3.7703193912734148,61.63210418745598,2024-02-01
2024-02-01,Active,Bailey Inc,Mumbai,North,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,8591,3714940.86,860257.1,2942939.44,939439.42,1929631.02,484621.92,13862.66,16.46727463749645,65.56815249993727,2024-02-01
2024-02-01,Active,"Baker, Baker and Horn",Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,9914,4677672.51,925967.52,3852377.9,1266067.04,2460617.79,1158526.49,12811.9,30.073022950318556,63.872700287269325,2024-02-01
2024-02-01,Active,"Baker, Fletcher and Richmond",Bangalore,East,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,14203,5484465.65,1586226.93,3981959.52,1469713.15,2438062.87,1189053.36,12770.14,29.86101074176666,61.22771609692306,2024-02-01
2024-02-01,Active,Ballard Ltd,Hyderabad,West,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,7705,3021856.5,770908.47,2353745.23,803573.16,1408469.49,199344.84,23733.16,8.469261560649025,59.839504804859445,2024-02-01
2024-02-01,Active,Ballard-Johnson,Mumbai,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,11598,3488215.26,988876.04,2582029.92,1001779.16,1511173.58,208743.7,15140.64,8.084480291382526,58.526571218043834,2024-02-01
2024-02-01,Active,Barber-Fields,Mumbai,South,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,10615,4547405.22,697968.25,3950857.98,1471254.19,2349959.48,1060150.04,16207.01,26.833413029946474,59.47972546459389,2024-02-01
2024-02-01,Active,"Barker, Morgan and Hughes",Mumbai,West,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,8501,3521252.24,591870.47,3036786.72,1279935.39,1665684.18,430756.09,20938.3,14.184601347308314,54.85021944511137,2024-02-01
2024-02-01,Active,Barnes PLC,Mumbai,South,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,14310,5982305.13,1069525.53,4951772.49,1564667.57,3306566.77,1826953.82,29588.4,36.89494668201123,66.77541782619339,2024-02-01
2024-02-01,Active,"Barron, Ross and Williams",Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11840,4474559.88,1266721.53,3285620.41,1568810.27,1635631.7,302156.65,17123.0,9.19633470380104,49.781517518635084,2024-02-01
2024-02-01,Active,Beck-Huff,Ahmedabad,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,13438,4143911.54,811461.25,3395655.81,1418308.48,1857285.1,413879.32,28224.83,12.188494451680013,54.69591748758541,2024-02-01
2024-02-01,Active,"Becker, Miller and Anderson",Ahmedabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,10080,4864674.73,786990.94,4154514.69,1835576.15,2223408.56,917756.3,17979.86,22.09057780464847,53.51788899319069,2024-02-01
2024-02-01,Active,Becker-Norris,Ahmedabad,South,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,13991,4612942.89,832664.32,3862596.62,1737116.69,2030734.5,864244.59,20828.5,22.374704765314064,52.574335344393276,2024-02-01
2024-02-01,Active,Berger Inc,Mumbai,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,14710,5352160.83,1530111.87,3886935.25,1889179.23,1855427.42,488051.64,15693.49,12.556207104298947,47.73497114468269,2024-02-01
2024-02-01,Active,"Berry, Allen and Kim",Pune,South,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,13779,6429269.44,1425717.37,5073454.6,1851310.71,3109816.07,1704842.31,22651.75,33.60318450469627,61.295829275775915,2024-02-01
2024-02-01,Active,Black LLC,Pune,North,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,10146,4338673.24,737584.26,3728614.36,1123824.79,2492379.27,1118619.95,18917.15,30.00095590470236,66.8446513733858,2024-02-01
2024-02-01,Active,"Boyd, Walker and Smith",Bangalore,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,7343,3617359.18,962487.26,2771630.07,990539.0,1668634.37,318964.47,29642.23,11.508190557335093,60.20407947154362,2024-02-01
2024-02-01,Active,Bradley-Davis,Ahmedabad,East,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,7429,2394167.35,554484.17,1910016.06,815878.37,990148.91,-343047.69,10152.29,-17.960461023558093,51.839821179304636,2024-02-01
2024-02-01,Active,"Brown, Davidson and Parrish",Hyderabad,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,12350,4685148.85,724047.01,4087336.99,1311116.09,2632212.8,1245523.39,17799.67,30.47273550106765,64.39921167351557,2024-02-01
2024-02-01,Active,Brown-Watts,Hyderabad,North,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,8173,2641297.82,475519.18,2264710.35,795662.87,1410261.86,-53832.1,22057.93,-2.3769971290147547,62.27118006503569,2024-02-01
2024-02-01,Active,"Buchanan, Williams and Hines",Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,9973,3619825.77,773675.34,2917221.44,1119252.56,1658771.66,259619.8,26629.97,8.899557518677772,56.86135571525212,2024-02-01
2024-02-01,Active,Bullock-Taylor,Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,13193,4117701.12,1165404.54,3079533.01,1391121.16,1629949.13,210264.96,27379.28,6.8278196504865525,52.928451317363866,2024-02-01
2024-02-01,Active,Burton Inc,Bangalore,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,10518,3973880.06,911474.02,3183487.67,988573.56,2074750.32,551235.0,16842.25,17.31544322268413,65.17224299474043,2024-02-01
2024-02-01,Active,"Bush, Ortiz and Williams",Ahmedabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,14827,5148805.06,1484617.84,3765096.85,1240380.6,2456797.22,1040669.42,26886.53,27.639911042394566,65.25189969548858,2024-02-01
2024-02-01,Active,Byrd-Brown,Mumbai,North,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,7073,3406963.52,514577.17,3026872.7,1133213.43,1827565.04,573272.31,12739.07,18.939425830494955,60.37799475346287,2024-02-01
2024-02-01,Active,Cain-Gonzalez,Bangalore,South,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,10274,3146786.08,642020.14,2630980.08,772156.09,1755003.56,260516.63,26847.7,9.901885308078805,66.70531538193934,2024-02-01
2024-02-01,Active,Caldwell-Mack,Ahmedabad,North,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,14741,4930419.95,1295962.25,3729480.65,1225771.14,2380084.12,977243.15,20170.55,26.203196683699108,63.81811151104914,2024-02-01
2024-02-01,Active,Campos PLC,Hyderabad,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,12203,5578541.56,1620438.69,4039140.43,1268534.9,2709117.87,1315133.59,19165.16,32.55973920173902,67.07164350807184,2024-02-01
2024-02-01,Active,"Carson, Macias and Wiggins",Hyderabad,East,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,10438,4628966.48,1002330.95,3749718.54,1800544.11,1888059.34,521272.21,29465.22,13.90163566783335,50.35202828850189,2024-02-01
2024-02-01,Active,Carter LLC,Ahmedabad,North,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,11428,3947026.63,692761.83,3349899.17,1148175.52,2146823.59,934857.64,28049.14,27.90703816915182,64.0862151680822,2024-02-01
2024-02-01,Active,Chavez-Bell,Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,7065,2378549.6,389910.66,2053151.7,595622.06,1381084.19,13923.92,28079.51,0.6781729766972406,67.26654391879568,2024-02-01
2024-02-01,Active,Chen-Williams,Hyderabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,10632,4038268.78,775937.19,3396006.24,1610839.94,1714143.45,313106.3,10814.88,9.219838771556557,50.4752738616876,2024-02-01
2024-02-01,Active,"Clark, Thomas and Rodriguez",Bangalore,West,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,9665,4190401.58,804831.67,3479325.97,1347776.09,2020766.71,593823.7,13867.65,17.06720511731759,58.07925809262419,2024-02-01
2024-02-01,Active,"Cortez, Shepard and Krause",Bangalore,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,12119,3798497.33,631820.14,3256283.15,1140796.64,1997631.22,624141.41,23167.47,19.16729538707345,61.34697530833583,2024-02-01
